ticker,company,quarter_end,fiscal_quarter_label,revenue_q,gross_profit_q,ebit_q,net_income_q,rd_expense_q,operating_cf_q,capex_q,cash_q,total_equity_q,total_debt_q,da_q,ebitda_q,close_price,shares_outstanding,market_cap,free_cash_flow_q,revenue_ttm,gross_profit_ttm,ebit_ttm,net_income_ttm,rd_ttm,capex_ttm,operating_cf_ttm,free_cash_flow_ttm,ebitda_ttm,gross_margin,operating_margin,ebitda_margin,net_margin,avg_equity_ttm,roe,rd_to_revenue,capex_to_revenue,debt_to_ebitda,revenue_growth_yoy,ebitda_growth_yoy,net_income_growth_yoy,enterprise_value,pe_ratio,ev_to_ebitda,price_to_sales
AVGO,Broadcom Inc.,2023-07-30,2023Q3,8876000000,6164000000,3856000000,3303000000,1358000000,4719000000,122000000.0,12055000000.0,22079000000,59726076923.07692,122000000.0,3978000000.0,86.7911605834961,412684992.0,35817409411.0708,4597000000.0,35454000000.0,24209000000.0,15953000000.0,13917000000.0,5062000000.0,469000000.0,17840000000.0,17371000000.0,16460000000.0,0.6828284537710837,0.44996333276922207,0.4642635527726068,0.3925368082585886,22526250000.0,0.6178125520226403,0.14277655553675184,0.013228408642184239,3.628558743807832,0.04867674858223059,0.028970512157268535,0.07449577098243321,83488486334.14772,2.5736444212884098,5.072204516047857,1.0102501667250747
AVGO,Broadcom Inc.,2023-10-29,2023Q4,9295000000,6407000000,4240000000,3524000000,1388000000,4828000000,105000000.0,14189000000.0,23988000000,62004461538.46154,124000000.0,4364000000.0,81.30622863769531,412735008.0,33557926927.229004,4723000000.0,35819000000.0,24690000000.0,16207000000.0,14082000000.0,5253000000.0,452000000.0,18085000000.0,17633000000.0,16709000000.0,0.6892989754041151,0.452469359836958,0.466484268125855,0.39314330383316115,22846000000.0,0.616387989144708,0.14665401044138585,0.012619001088807615,3.710842153238467,0.040873460246360516,0.060510328068043684,0.049121762429294336,81373388465.69055,2.38303699241791,4.870033423046894,0.9368750363558168
AVGO,Broadcom Inc.,2024-02-04,2024Q1,11961000000,7375000000,2083000000,1325000000,2308000000,4815000000,122000000.0,11864000000.0,70284000000,64282846153.84615,139000000.0,2222000000.0,119.28553009033203,468140992.0,55842446387.73389,4693000000.0,38865000000.0,26061000000.0,14187000000.0,11633000000.0,6366000000.0,471000000.0,18864000000.0,18393000000.0,14701000000.0,0.6705519104592821,0.3650328058664608,0.3782580728161585,0.29931815257944167,34589500000.0,0.33631593402622184,0.16379776148205327,0.012118873021999228,4.372685269971169,0.34167134043746494,-0.47470449172576834,-0.6489136195018548,108261292541.58005,4.800347836992511,7.364212811480855,1.4368312463073174
AVGO,Broadcom Inc.,2024-05-05,2024Q2,12487000000,7776000000,2965000000,2121000000,2415000000,4580000000,132000000.0,9809000000.0,69961000000,66561230769.23077,149000000.0,3114000000.0,125.0545654296875,463420992.0,57952910765.55469,4448000000.0,42619000000.0,27722000000.0,13144000000.0,10273000000.0,7469000000.0,481000000.0,18942000000.0,18461000000.0,13678000000.0,0.650461061967667,0.3084070484994955,0.3209366714376217,0.2410427274220418,46578000000.0,0.22055476834557086,0.17525047514019568,0.01128604612966048,4.866298491682319,0.4298637352570709,-0.24728063814358225,-0.3906923297902901,114705141534.78546,5.6412840227348084,8.38610480587699,1.359790487002386
AVGO,Broadcom Inc.,2024-08-04,2024Q3,13072000000,8356000000,3788000000,-1875000000,2353000000,4963000000,172000000.0,9952000000.0,65651000000,68839615384.61539,149000000.0,3937000000.0,141.16514587402344,4654879744.0,657106778087.7969,4791000000.0,46815000000.0,29914000000.0,13076000000.0,5095000000.0,8464000000.0,531000000.0,19186000000.0,18655000000.0,13637000000.0,0.6389832318701271,0.27931218626508597,0.29129552493858807,0.10883263911139592,57471000000.0,0.0886534078056759,0.1807967531774004,0.011342518423582186,5.048002888070352,0.47273546642631814,-0.010306686777274976,-1.5676657584014533,715994393472.4122,128.97090835874326,52.50380534372752,14.03624432527602
AVGO,Broadcom Inc.,2024-11-03,2024Q4,14054000000,9002000000,4627000000,4324000000,2234000000,5604000000,122000000.0,9348000000.0,67678000000,71118000000.0,156000000.0,4783000000.0,166.34713745117188,4670580224.0,776937650498.4531,5482000000.0,51574000000.0,32509000000.0,13463000000.0,5895000000.0,9310000000.0,548000000.0,19962000000.0,19414000000.0,14056000000.0,0.6303369915073487,0.26104238569822,0.27254042734711287,0.11430177996664986,68393500000.0,0.08619240132468729,0.18051731492612558,0.01062550897739171,5.059618668184405,0.5119956966110812,0.09601283226397794,0.22701475595913734,838707650498.4531,131.79603910067058,59.6690132682451,15.06452186176083
AVGO,Broadcom Inc.,2025-02-02,2025Q1,14916000000,10145000000,6260000000,5503000000,2253000000,6113000000,100000000.0,9307000000.0,69789000000,74410000000.0,2137000000.0,8397000000.0,218.4835968017578,4687360000.0,1024111272304.6875,6013000000.0,54529000000.0,35279000000.0,17640000000.0,10073000000.0,9255000000.0,526000000.0,21260000000.0,20734000000.0,20231000000.0,0.6469768380128005,0.32349758843917914,0.3710135890993783,0.18472739276348366,68269750000.0,0.14754704682527767,0.1697262007372224,0.009646243283390489,3.6780188819138946,0.24705292199648854,2.779027902790279,3.153207547169811,1089214272304.6875,101.66894393970888,53.838874613449036,18.781038938999203
AVGO,Broadcom Inc.,2025-05-04,2025Q2,15004000000,10197000000,5829000000,4965000000,2693000000,6555000000,144000000.0,9472000000.0,69586000000,74938000000.0,2131000000.0,7960000000.0,201.68406677246094,4733920256.0,954756289006.6094,6411000000.0,57046000000.0,37700000000.0,20504000000.0,12917000000.0,9533000000.0,538000000.0,23235000000.0,22697000000.0,25077000000.0,0.6608701749465343,0.35942923254917086,0.43959260947305684,0.22643130105528872,68176000000.0,0.1894655010560901,0.16711075272587034,0.009430985520457175,2.9883159867607767,0.20156963241771453,1.5561978163134231,1.340876944837341,1020222289006.6094,73.91470844674532,40.68358611503008,16.736603600718883
AVGO,Broadcom Inc.,2025-08-03,2025Q3,15952000000,10703000000,5887000000,4140000000,3050000000,7166000000,142000000.0,10718000000.0,73277000000,67656000000.0,142000000.0,6029000000.0,286.54052734375,4703470080.0,1347734797068.75,7024000000.0,59926000000.0,40047000000.0,22603000000.0,18932000000.0,10230000000.0,508000000.0,25438000000.0,24930000000.0,27169000000.0,0.6682742048526517,0.3771818576244034,0.4533758301905684,0.31592297166505356,70082500000.0,0.27013876502693257,0.1707105430030371,0.008477121783533024,2.490191026537598,0.2203182374541004,0.5313690627381256,-3.208,1404672797068.75,71.18818915427583,51.70130652835032,22.489984265072756
AVGO,Broadcom Inc.,2025-11-02,2025Q4,18015000000,12249000000,7508000000,8518000000,2981000000,7703000000,237000000.0,16178000000.0,81292000000,70272000000.0,148000000.0,7656000000.0,367.5700988769531,4722365022.0,1735800178069.605,7466000000.0,63887000000.0,43294000000.0,25484000000.0,23126000000.0,10977000000.0,623000000.0,27537000000.0,26914000000.0,30042000000.0,0.6776652527118193,0.3988917933225852,0.4702365113403353,0.3619828760154648,73486000000.0,0.3146993985248891,0.1718189929093556,0.009751592655782867,2.3391252246854406,0.2818414686210331,0.600669036169768,0.9699352451433858,1789894178069.605,75.05838355399139,59.579727650276446,27.16984954794567
AVGO,Broadcom Inc.,2026-02-01,2026Q1,19311000000,13157000000,8563000000,7349000000,2965000000,8260000000,250000000.0,14174000000.0,79872000000,70222000000.0,2119000000.0,10682000000.0,330.08404541015625,4741273799.0,1565018835971.1,8010000000.0,68282000000.0,46306000000.0,27787000000.0,24972000000.0,11689000000.0,773000000.0,29684000000.0,28911000000.0,32327000000.0,0.6781582261796667,0.40694472921121233,0.4734337014147213,0.36571863741542426,76006750000.0,0.32854976696148697,0.17118713570194194,0.011320699452271462,2.172239923283942,0.2946500402252614,0.2721209955936643,0.3354533890605125,1621066835971.1,62.67094489712879,50.14591010520927,22.919932573315076
AVGO,Broadcom Inc.,2026-05-03,2026Q2,22187000000,15415000000,10788000000,9310000000,2995000000,10493000000,231000000.0,19628000000.0,87691000000,68972000000.0,2130000000.0,12918000000.0,420.6142883300781,4734668184.0,1991469088692.2234,10262000000.0,75465000000.0,51524000000.0,32746000000.0,29317000000.0,11991000000.0,860000000.0,33622000000.0,32762000000.0,37285000000.0,0.6827535943815014,0.43392301066719674,0.4940700987212615,0.38848472801961176,80533000000.0,0.36403710280257784,0.15889485191810773,0.011396011396011397,1.8498591927048411,0.47873900293255134,0.6228643216080403,0.8751258811681772,2040813088692.2234,67.9288156595908,54.73549922736284,26.389307476210472
INTC,Intel Corporation,2022-04-02,2022Q1,18353000000,9244000000,4341000000,8113000000,4362000000,5891000000,4604000000.0,7928307692.307693,103136000000,37247000000.0,3348000000.0,7689000000.0,44.96031951904297,4088699904.0,183829254101.3203,1287000000.0,77704000000.0,42205000000.0,20103000000.0,24620000000.0,15929000000.0,19365000000.0,29999000000.0,10634000000.0,32341000000.0,0.5431509317409657,0.2587125501904664,0.41620765983733143,0.316843405744878,93455250000.0,0.2634415937039385,0.20499588180788633,0.24921496962833317,1.1516959896107108,-0.0670970365475525,0.16570648878107952,1.4138649211544183,213147946409.01263,7.46666344846955,6.590641798615152,2.3657630765638875
INTC,Intel Corporation,2022-07-02,2022Q2,6311000000,5587000000,-6825000000,-454000000,4400000000,809000000,7242000000.0,7957461538.461538,101218000000,35430000000.0,3148000000.0,-3677000000.0,34.22932815551758,4088999936.0,139963720637.23438,-6433000000.0,64384000000.0,36586000000.0,7732000000.0,19105000000.0,16614000000.0,23005000000.0,22007000000.0,-998000000.0,20261000000.0,0.5682467693836978,0.12009194831013917,0.3146899850894632,0.29673521371769385,97458000000.0,0.19603316300355025,0.25804547713717696,0.35730926938369784,1.7486797295296381,-0.6785186694513778,-1.4375818160180889,-1.0897055917802805,167436259098.77283,7.3260256810905195,8.263968170316017,2.173889796179709
INTC,Intel Corporation,2022-10-01,2022Q3,24348000000,6535000000,5950000000,1019000000,4302000000,1030000000,7299000000.0,7986615384.615385,99885000000,39523000000.0,3252000000.0,9202000000.0,24.518295288085938,4105999872.0,100672117314.53906,-6269000000.0,69540000000.0,32375000000.0,8455000000.0,13301000000.0,17113000000.0,26299000000.0,13133000000.0,-13166000000.0,21277000000.0,0.46555939027897614,0.12158469945355191,0.3059677883232672,0.19127121081392004,99907500000.0,0.1331331481620499,0.24608858211101525,0.37818521714121367,1.857545706631574,0.26865360566902874,0.12411434155875889,-0.850652205774586,132208501929.92368,7.568763048984216,6.213681530757328,1.4476864727428682
INTC,Intel Corporation,2022-12-31,2022Q4,14042000000,5500000000,-1132000000,-664000000,4464000000,7703000000,5699000000.0,8015769230.769231,101423000000,42051000000.0,3287000000.0,2155000000.0,25.48586082458496,4147859968.0,105711781864.31543,2004000000.0,63054000000.0,26866000000.0,2334000000.0,8014000000.0,17528000000.0,24844000000.0,15433000000.0,-9411000000.0,15369000000.0,0.426079233672725,0.03701589114092683,0.2437434579883909,0.1270974085704317,101415500000.0,0.07902145135605504,0.27798395026485234,0.3940114822215878,2.7360921335155184,-0.31595869056897896,-0.7327297531936003,-1.1436296776984642,139747012633.5462,13.190888677853186,9.092784997953427,1.6765277676961878
INTC,Intel Corporation,2023-04-01,2023Q1,11715000000,4008000000,-1468000000,-2758000000,4109000000,-1785000000,7413000000.0,8044923076.923077,98059000000,50273000000.0,2366000000.0,898000000.0,31.886810302734375,4171049984.0,133001479603.03125,-9198000000.0,56416000000.0,21630000000.0,-3475000000.0,-2857000000.0,17275000000.0,27653000000.0,7757000000.0,-19896000000.0,8578000000.0,0.38340187180941576,-0.06159600113442995,0.15204906409529212,-0.05064166193987521,100146250000.0,-0.02852827739431082,0.30620745887691436,0.4901623652864436,5.860690137561203,-0.36168473818994173,-0.8832097802054883,-1.3399482312338222,175229556526.1082,-46.5528455033361,20.427786958044788,2.357513464319187
INTC,Intel Corporation,2023-07-01,2023Q2,12949000000,4638000000,-1016000000,1481000000,4080000000,2808000000,5888000000.0,8074076923.076923,101017000000,49046000000.0,2276000000.0,1260000000.0,32.77201461791992,4171000064.0,136692075068.75293,-3080000000.0,63054000000.0,20681000000.0,2334000000.0,-922000000.0,16955000000.0,26299000000.0,9756000000.0,-16543000000.0,13515000000.0,0.3279887080914771,0.03701589114092683,0.21434008944714056,-0.014622387160211883,100096000000.0,-0.009211157289002557,0.2688965014114886,0.41708694135185714,3.6290048094709584,1.0518142925051497,-1.3426706554256187,-4.262114537444933,177663998145.676,-148.25604671231338,13.145689836897965,2.167857313869904
INTC,Intel Corporation,2023-09-30,2023Q3,14158000000,6018000000,-8000000,297000000,3870000000,5824000000,5753000000.0,8103230769.230769,101813000000,48879000000.0,2447000000.0,2439000000.0,34.96520233154297,4188000000.0,146434267364.50195,71000000.0,52864000000.0,20164000000.0,-3624000000.0,-1644000000.0,16523000000.0,24753000000.0,14550000000.0,-10203000000.0,6752000000.0,0.381431598062954,-0.06855326876513317,0.12772397094430993,-0.03109866828087167,100578000000.0,-0.01634552287776651,0.31255674939467315,0.46823925544794187,7.2391883886255926,-0.4185148677509446,-0.7349489241469246,-0.7085377821393524,187210036595.27118,-89.0719387861934,27.726604945982107,2.7700186774459357
INTC,Intel Corporation,2023-12-30,2023Q4,15406000000,7047000000,2585000000,2669000000,3987000000,4624000000,6696000000.0,8132384615.384615,105590000000,49266000000.0,2513000000.0,5098000000.0,49.58590316772461,4216000000.0,209054167755.12695,-2072000000.0,54228000000.0,21711000000.0,93000000.0,1689000000.0,16046000000.0,25750000000.0,11471000000.0,-14279000000.0,9695000000.0,0.400365125027661,0.001714981190528878,0.17878217894814488,0.031146271298959947,101619750000.0,0.016620784837593085,0.2958987976691008,0.4748469425389098,5.08158844765343,0.09713715994872518,1.365661252900232,-5.019578313253012,250187783139.74234,123.77392999119417,25.805856950979095,3.8550964032442088
INTC,Intel Corporation,2024-03-30,2024Q1,12724000000,5217000000,-1069000000,-381000000,4382000000,-1223000000,5970000000.0,8161538461.538462,105973000000,52450000000.0,2551000000.0,1482000000.0,43.714012145996094,4228000000.0,184822843353.27148,-7193000000.0,55237000000.0,22920000000.0,492000000.0,4066000000.0,16319000000.0,24307000000.0,12033000000.0,-12274000000.0,10279000000.0,0.4149392617267411,0.00890707315748502,0.1860890345239604,0.07361008019986603,103598250000.0,0.03924776721614506,0.2954360301971505,0.4400492423556674,5.102636443233777,0.08612889457959882,0.6503340757238307,-0.8618564176939811,229111304891.73303,45.45569192161128,22.28926013150433,3.345997127890209
INTC,Intel Corporation,2024-06-29,2024Q2,12833000000,4547000000,-1964000000,-1610000000,4239000000,2292000000,5682000000.0,8190692307.692307,115229000000,53029000000.0,2569000000.0,605000000.0,30.774776458740234,4256869888.0,131004219217.14258,-3390000000.0,55121000000.0,22829000000.0,-456000000.0,975000000.0,16478000000.0,24101000000.0,11517000000.0,-12584000000.0,9624000000.0,0.41416157181473484,-0.008272709130821284,0.17459770323470183,0.01768835833892709,107151250000.0,0.009099287222500904,0.2989423268808621,0.43723807623228894,5.5100789692435574,-0.008958220712024123,-0.5198412698412698,-2.087103308575287,175842526909.45026,134.36330176117187,18.271251757008546,2.376666229153001
INTC,Intel Corporation,2024-09-28,2024Q3,13284000000,1997000000,-9057000000,-16639000000,4049000000,4054000000,6458000000.0,8219846153.846154,99532000000,50236000000.0,3612000000.0,-5445000000.0,23.90999984741211,4277789952.0,102281957099.58105,-2404000000.0,54247000000.0,18808000000.0,-9505000000.0,-15961000000.0,16657000000.0,24806000000.0,9747000000.0,-15059000000.0,1740000000.0,0.3467104171659262,-0.17521706269471124,0.03207550647962099,-0.29422825225358085,106581000000.0,-0.14975464670063143,0.30705845484542926,0.45727874352498754,28.871264367816092,-0.06173188303432686,-3.2324723247232474,-57.023569023569024,144298110945.7349,-6.408242409597209,82.92994881938787,1.8854859641930624
INTC,Intel Corporation,2024-12-28,2024Q4,14260000000,5584000000,412000000,-126000000,3876000000,3165000000,5834000000.0,8249000000.0,99270000000,50011000000.0,2647000000.0,3059000000.0,20.299999237060547,4312999936.0,87553895410.24219,-2669000000.0,53101000000.0,17345000000.0,-11678000000.0,-18756000000.0,16546000000.0,23944000000.0,8288000000.0,-15656000000.0,-299000000.0,0.32664168283083184,-0.2199205288036007,-0.005630779081373232,-0.35321368712453627,105001000000.0,-0.17862687022028362,0.31159488521873413,0.45091429539933336,-167.2608695652174,-0.07438660262235497,-0.3999607689289918,-1.047208692394155,129315895410.24219,-4.66804731340596,-432.49463347907084,1.6488182032399048
INTC,Intel Corporation,2025-03-29,2025Q1,12667000000,4672000000,-301000000,-821000000,3640000000,813000000,5183000000.0,8946000000.0,99756000000,50151000000.0,2674000000.0,2373000000.0,22.709999084472656,4360589824.0,99028990910.80078,-4370000000.0,53044000000.0,16800000000.0,-10910000000.0,-19196000000.0,15804000000.0,23157000000.0,10324000000.0,-12833000000.0,592000000.0,0.31671819621446345,-0.2056783048035593,0.011160545961842998,-0.3618882437221929,103446750000.0,-0.18556407040337178,0.29794133172460596,0.43656209938918633,84.71452702702703,-0.0044797233574347395,0.6012145748987854,1.1548556430446193,140233990910.80078,-5.158834700500145,236.8817414033797,1.8669216294171025
INTC,Intel Corporation,2025-06-28,2025Q2,12859000000,3542000000,-3176000000,-2918000000,3684000000,2050000000,3550000000.0,9643000000.0,97883000000,50757000000.0,3013000000.0,-163000000.0,22.690000534057617,4498449920.0,102069831087.23145,-1500000000.0,53070000000.0,15795000000.0,-12122000000.0,-20504000000.0,15249000000.0,21025000000.0,10082000000.0,-10943000000.0,-176000000.0,0.29762577727529677,-0.2284153005464481,-0.0033163745995854533,-0.3863576408517053,99110250000.0,-0.20688072121702852,0.28733747880158284,0.39617486338797814,-288.39204545454544,0.0020260266500429225,-1.2694214876033059,0.8124223602484473,143183831087.23145,-4.978044824777188,-813.544494813815,1.9233056545549547
INTC,Intel Corporation,2025-09-27,2025Q3,13653000000,5218000000,683000000,4063000000,3231000000,2546000000,2425000000.0,11141000000.0,106376000000,46553000000.0,2992000000.0,3675000000.0,35.5,4670261514.0,165794283747.0,121000000.0,53439000000.0,19016000000.0,-2382000000.0,198000000.0,14431000000.0,16992000000.0,8574000000.0,-8418000000.0,8944000000.0,0.3558449821291566,-0.044574187391231125,0.16736840135481576,0.003705159153427272,100821250000.0,0.0019638717036339066,0.27004622092479275,0.31797002189412227,5.204941860465116,0.02777777777777768,-1.674931129476584,-1.244185347677144,201206283747.0,837.3448674090909,22.496230293716458,3.1024960000561386
INTC,Intel Corporation,2025-12-27,2025Q4,13674000000,4943000000,580000000,-591000000,3219000000,4288000000,3488000000.0,14265000000.0,114281000000,46585000000.0,3027000000.0,3607000000.0,36.20000076293945,4770000000.0,172674003639.2212,800000000.0,52853000000.0,18375000000.0,-2214000000.0,-267000000.0,13774000000.0,14646000000.0,9697000000.0,-4949000000.0,9492000000.0,0.34766238434904356,-0.04188976973870925,0.17959245454373451,-0.005051747299112633,104574000000.0,-0.002553215904526938,0.26060961534823,0.2771082057782907,4.907817109144543,-0.04109396914446006,0.17914351095129133,3.6904761904761907,204994003639.2212,-646.7191147536374,21.596502701140032,3.2670615412412007
INTC,Intel Corporation,2026-03-28,2026Q1,13577000000,5347000000,-3136000000,-3728000000,3375000000,1096000000,3636000000.0,17247000000.0,111394000000,45031000000.0,3136000000.0,0.0,43.130001068115234,5021010228.0,216556176496.65753,-2540000000.0,53763000000.0,19050000000.0,-5049000000.0,-3174000000.0,13509000000.0,13099000000.0,9980000000.0,-3119000000.0,7119000000.0,0.3543329055298253,-0.09391217007979466,0.13241448579878354,-0.05903688410244964,107483500000.0,-0.029530113924462826,0.2512694604095754,0.2436433978758626,6.325467059980334,0.07184021473119118,-1.0,3.540803897685749,244340176496.65753,-68.22815894664699,34.32226106147739,4.027977912256711
MRVL,Marvell Technology Inc.,2022-01-29,2021Q4,1343000000,686400000,34700000,6200000,399200000,346200000,38800000.0,613533000.0,15702097000,4548011000.0,371100000.0,405800000.0,65.22377014160156,843800000.0,55035817245.4834,307400000.0,4462400000.0,2064200000.0,-347700000.0,-421000000.0,1424200000.0,169200000.0,819300000.0,650100000.0,897600000.0,0.4625761921835783,-0.07791771244173538,0.2011473646468268,-0.09434385084259592,15246241750.0,-0.02761336248652885,0.3191556113302259,0.037916816063105055,5.066857174688057,,,,58970295245.4834,-130.72640675886794,65.69774425744585,12.333232620447157
MRVL,Marvell Technology Inc.,2022-04-30,2022Q1,1446900000,750900000,69800000,-165700000,444100000,194800000,36900000.0,465000000.0,15465000000,4465300000.0,348200000.0,418000000.0,57.17154312133789,847800000.0,48470034258.27026,157900000.0,5077000000.0,2396900000.0,-195600000.0,-498500000.0,1582200000.0,184700000.0,1027800000.0,843100000.0,1217500000.0,0.4721095134922198,-0.03852668898956076,0.23980697262162695,-0.0981879062438448,15398649250.0,-0.032372969336904665,0.311640732716171,0.03637975182194209,3.6675975359342914,0.7384356602186712,3.2609582059123348,0.8786848072562359,52470334258.27026,-97.23176380796443,43.09678378502691,9.54698330870007
MRVL,Marvell Technology Inc.,2022-07-30,2022Q2,1516900000,786000000,39100000,4300000,449000000,331500000,72600000.0,617100000.0,15530200000,3947400000.0,348700000.0,387800000.0,54.88423538208008,849900032.0,46646113407.52539,258900000.0,5518000000.0,2811100000.0,110200000.0,-217800000.0,1664200000.0,225100000.0,1137200000.0,912100000.0,1529100000.0,0.509441826748822,0.019971003986951796,0.2771112722000725,-0.03947082276187024,15595899250.0,-0.013965209476459012,0.30159478071765133,0.04079376585719464,2.581518540317834,0.40988939492517895,4.089238845144357,-1.0155571635311142,49976413407.52539,-214.1694830464894,32.68354810511111,8.453445706329356
MRVL,Marvell Technology Inc.,2022-10-29,2022Q3,1537300000,777300000,105800000,13300000,448100000,411000000,42700000.0,723400000.0,15559000000,3927600000.0,344300000.0,450100000.0,40.47411346435547,852600000.0,34508229139.70947,368300000.0,5844100000.0,3000600000.0,249400000.0,-141900000.0,1740400000.0,191000000.0,1283500000.0,1092500000.0,1661700000.0,0.5134409062131038,0.04267551889940282,0.28433805034136994,-0.02428089868414298,15564074250.0,-0.009117150029016342,0.297804623466402,0.03268253452199654,2.3636035385448637,0.2692371202113606,0.41763779527559053,-1.2124600638977636,37712429139.70947,-243.18695658709987,22.695088848594494,5.90479785419645
MRVL,Marvell Technology Inc.,2023-01-28,2022Q4,1418500000,673300000,23300000,-15400000,443100000,351500000,54000000.0,911000000.0,15637200000,4492100000.0,351100000.0,374400000.0,43.74345779418945,853200000.0,37321918190.00244,297500000.0,5919600000.0,2987500000.0,238000000.0,-163500000.0,1784300000.0,206200000.0,1288800000.0,1082600000.0,1630300000.0,0.5046793702277181,0.04020541928508683,0.2754071221028448,-0.02762010946685587,15547850000.0,-0.010515923423495853,0.3014223934049598,0.03483343469153321,2.7553824449487823,0.05621742367833216,-0.07737801872843764,-3.4838709677419355,40903018190.00244,-228.26861278288956,25.08925853524041,6.304804072910744
MRVL,Marvell Technology Inc.,2023-04-29,2023Q1,1321700000,557200000,-182400000,-168900000,480700000,208400000,99800000.0,1028300000.0,15493900000,3154900000.0,348400000.0,166000000.0,39.08599853515625,856899968.0,33492790894.023438,108600000.0,5794400000.0,2793800000.0,-14200000.0,-166700000.0,1820900000.0,269100000.0,1302400000.0,1033300000.0,1378300000.0,0.4821551843158912,-0.002450641999171614,0.23786759629987575,-0.028769156426894933,15555075000.0,-0.01071675964275325,0.3142516912881403,0.04644139168852685,2.2889791772473336,-0.08652982237887896,-0.6028708133971292,0.01931200965600488,35619390894.02344,-200.91656205173027,25.842988387160588,5.7802000024201705
MRVL,Marvell Technology Inc.,2023-07-29,2023Q2,1340900000,521100000,-205700000,-207500000,474800000,112500000,111100000.0,423400000.0,15389500000,3134500000.0,347300000.0,141600000.0,64.32673645019531,860000000.0,55320993347.16797,1400000.0,5618400000.0,2528900000.0,-259000000.0,-378500000.0,1846700000.0,307600000.0,1083400000.0,775800000.0,1132100000.0,0.45011035170155206,-0.04609853339028905,0.2014986473017229,-0.06736793393136836,15519900000.0,-0.024388043737395216,0.3286878826712231,0.05474868289904599,2.7687483437858846,-0.11602610587382156,-0.6348633316142341,-49.25581395348837,58032093347.16797,-146.15850289872648,51.260571810942466,9.846396366789117
MRVL,Marvell Technology Inc.,2023-10-28,2023Q3,1418600000,551200000,-146300000,-164300000,481100000,503000000,54400000.0,725600000.0,15233400000,4089600000.0,341900000.0,195600000.0,46.888118743896484,876076032.0,41077557017.09766,448600000.0,5499700000.0,2302800000.0,-511100000.0,-556100000.0,1879700000.0,319300000.0,1175400000.0,856100000.0,877600000.0,0.4187137480226194,-0.09293234176409622,0.15957234030947143,-0.10111460625125007,15438500000.0,-0.03602033876348091,0.3417822790334018,0.05805771223884939,4.659981768459435,-0.07721329603850913,-0.5654299044656743,-13.353383458646617,44441557017.09766,-73.86721276226876,50.63987809605476,7.46905413333412
MRVL,Marvell Technology Inc.,2024-02-03,2023Q4,1426500000,664100000,-33300000,-392700000,459600000,546600000,71000000.0,950800000.0,14831400000,4058600000.0,360100000.0,326800000.0,67.06950378417969,864499968.0,57981583875.19922,475600000.0,5507700000.0,2293600000.0,-567700000.0,-933400000.0,1896200000.0,336300000.0,1370500000.0,1034200000.0,830000000.0,0.4164351725765746,-0.10307387838843801,0.15069811355012075,-0.16947183034660565,15237050000.0,-0.06125857695551304,0.3442816420647457,0.06105997058663326,4.88987951807229,0.005639760310186759,-0.12713675213675213,24.5,61089383875.19922,-62.11868853138978,73.60166731951713,10.527367844145328
MRVL,Marvell Technology Inc.,2024-05-04,2024Q1,1160900000,527800000,-152300000,-215600000,476100000,324500000,91500000.0,847700000.0,14478700000,4027600000.0,337500000.0,185200000.0,68.10002899169922,866000000.0,58974625106.81152,233000000.0,5346900000.0,2264200000.0,-537600000.0,-980100000.0,1891600000.0,328000000.0,1486600000.0,1158600000.0,849200000.0,0.42346032280386764,-0.10054424058800426,0.15882099908358113,-0.18330247433092073,14983250000.0,-0.06541304456643252,0.3537750846284763,0.061343956311133555,4.742816768723505,-0.12166149655746383,0.11566265060240966,0.2764949674363528,62154525106.81152,-60.17204887951385,73.1918571677008,11.029685445175994
MRVL,Marvell Technology Inc.,2024-08-03,2024Q2,1272900000,587600000,-100400000,-193300000,486700000,306400000,48200000.0,808700000.0,14204900000,3996500000.0,352000000.0,251600000.0,58.94443893432617,865600000.0,51022306341.552734,258200000.0,5278900000.0,2330700000.0,-432300000.0,-965900000.0,1903500000.0,265100000.0,1680500000.0,1415400000.0,959200000.0,0.4415124363030177,-0.08189206084600958,0.18170452177536986,-0.18297372558676997,14687100000.0,-0.06576519530744668,0.3605864858209097,0.050218795582413,4.166492910758966,-0.050712208218360755,0.7768361581920904,-0.06843373493975902,54210106341.552734,-52.823590787403184,56.51595740362045,9.66532920524214
MRVL,Marvell Technology Inc.,2024-11-02,2024Q3,1516100000,349400000,-702800000,-676300000,488600000,536300000,75000000.0,868100000.0,13372900000,3965500000.0,341500000.0,-361300000.0,84.40263366699219,866200000.0,73109561282.34863,461300000.0,5376400000.0,2128900000.0,-988800000.0,-1477900000.0,1911000000.0,285700000.0,1713800000.0,1428100000.0,402300000.0,0.39597128189866826,-0.18391488728517225,0.07482702179897328,-0.27488654117997174,14221975000.0,-0.10391665011364455,0.3554423034000446,0.05313964734766759,9.857071836937608,0.06872973354011003,-2.8471370143149284,3.1162507608034087,76206961282.34863,-49.468544070876675,189.42819110700628,13.598236976852286
